songName,albumName,artistName,trackNumber,isExplicit,durationMS,discNumber
Restart,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,11,false,232779,1
Latch - Acoustic,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,12,false,223429,1
La La La,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,13,false,220152,1
Make It To Me,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,14,false,162732,1
Drowning Shadows,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,15,false,253959,1
Love Is A Losing Game,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,16,false,177690,1
Nirvana,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,17,false,202268,1
How Will I Know,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,18,false,232234,1
Omen - Acoustic,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,19,false,205375,1
Latch - Live From Madison Square Garden,In The Lonely Hour (Drowning Shadows Edition),Sam-Smith,20,false,486889,1
Money On My Mind,In The Lonely Hour,Sam-Smith,1,false,192670,1
Good Thing,In The Lonely Hour,Sam-Smith,2,false,201087,1
Stay With Me,In The Lonely Hour,Sam-Smith,3,false,172723,1
Leave Your Lover,In The Lonely Hour,Sam-Smith,4,false,188377,1
I'm Not The Only One,In The Lonely Hour,Sam-Smith,5,false,239316,1
I've Told You Now,In The Lonely Hour,Sam-Smith,6,false,210369,1
Like I Can,In The Lonely Hour,Sam-Smith,7,false,167065,1
Life Support,In The Lonely Hour,Sam-Smith,8,false,173356,1
Not In That Way,In The Lonely Hour,Sam-Smith,9,false,172452,1
Lay Me Down,In The Lonely Hour,Sam-Smith,10,false,253208,1
Money On My Mind,In The Lonely Hour (Deluxe),Sam-Smith,1,false,192670,1
Good Thing,In The Lonely Hour (Deluxe),Sam-Smith,2,false,201087,1
Stay With Me,In The Lonely Hour (Deluxe),Sam-Smith,3,false,172723,1
Leave Your Lover,In The Lonely Hour (Deluxe),Sam-Smith,4,false,188377,1
I'm Not The Only One,In The Lonely Hour (Deluxe),Sam-Smith,5,false,239316,1
I've Told You Now,In The Lonely Hour (Deluxe),Sam-Smith,6,false,210369,1
Like I Can,In The Lonely Hour (Deluxe),Sam-Smith,7,false,167065,1
Life Support,In The Lonely Hour (Deluxe),Sam-Smith,8,false,173356,1
Not In That Way,In The Lonely Hour (Deluxe),Sam-Smith,9,false,172452,1
Lay Me Down,In The Lonely Hour (Deluxe),Sam-Smith,10,false,253208,1
Restart,In The Lonely Hour (Deluxe),Sam-Smith,11,false,232779,1
Latch - Acoustic,In The Lonely Hour (Deluxe),Sam-Smith,12,false,223429,1
La La La,In The Lonely Hour (Deluxe),Sam-Smith,13,false,220152,1
Make It To Me,In The Lonely Hour (Deluxe),Sam-Smith,14,false,162732,1
Leave Your Lover - Motez Remix,In The Lonely Hour (Deluxe),Sam-Smith,15,false,329258,1
Money On My Mind,In The Lonely Hour (Japanese Edition),Sam-Smith,1,false,192670,1
Good Thing,In The Lonely Hour (Japanese Edition),Sam-Smith,2,false,201087,1
Stay With Me,In The Lonely Hour (Japanese Edition),Sam-Smith,3,false,172723,1
Leave Your Lover,In The Lonely Hour (Japanese Edition),Sam-Smith,4,false,188377,1
I'm Not The Only One,In The Lonely Hour (Japanese Edition),Sam-Smith,5,false,239316,1
I've Told You Now,In The Lonely Hour (Japanese Edition),Sam-Smith,6,false,210369,1
Like I Can,In The Lonely Hour (Japanese Edition),Sam-Smith,7,false,167065,1
Life Support,In The Lonely Hour (Japanese Edition),Sam-Smith,8,false,173356,1
Not In That Way,In The Lonely Hour (Japanese Edition),Sam-Smith,9,false,172452,1
Lay Me Down,In The Lonely Hour (Japanese Edition),Sam-Smith,10,false,253208,1
Restart,In The Lonely Hour (Japanese Edition),Sam-Smith,11,false,232779,1
Latch - Acoustic,In The Lonely Hour (Japanese Edition),Sam-Smith,12,false,223429,1
La La La,In The Lonely Hour (Japanese Edition),Sam-Smith,13,false,220152,1
Make It To Me,In The Lonely Hour (Japanese Edition),Sam-Smith,14,false,162732,1
Reminds Me Of You,In The Lonely Hour (Japanese Edition),Sam-Smith,15,false,194654,1
Stay With Me - Darkchild Version,In The Lonely Hour (Japanese Edition),Sam-Smith,16,false,173734,1
In The Lonely Hour - Acoustic,In The Lonely Hour (Japanese Edition),Sam-Smith,17,false,173837,1
Nirvana,In The Lonely Hour (Japanese Edition),Sam-Smith,18,false,202448,1
Safe With Me,In The Lonely Hour (Japanese Edition),Sam-Smith,19,false,184748,1
Together,In The Lonely Hour (Japanese Edition),Sam-Smith,20,false,142435,1
Love Me More,Love Me More,Sam-Smith,1,false,190658,1
You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,You Will Be Found (with Summer Walker) [From The “Dear Evan Hansen” Original Motion Picture Soundtrack],Sam-Smith,1,false,237814,1
The Lighthouse Keeper,The Lighthouse Keeper,Sam-Smith,1,false,247493,1
Diamonds - Acoustic,Diamonds (Acoustic),Sam-Smith,1,false,194541,1
Diamonds - Joel Corry Remix,Diamonds (Joel Corry Remix),Sam-Smith,1,false,195594,1
Diamonds,Diamonds,Sam-Smith,1,false,213869,1
Temptation,Temptation,Sam-Smith,1,false,168185,1
My Oasis (feat. Burna Boy),My Oasis (feat. Burna Boy),Sam-Smith,1,false,179916,1
Fix You - Live,Fix You (Live),Sam-Smith,1,false,257650,1
Keys To The Country,All In,Chris-Janson,1,false,175493,1
We Did It Anyway,All In,Chris-Janson,2,false,163133,1
Cold Beer Truth,All In,Chris-Janson,3,false,174626,1
You Me & The River (with Eric Church),All In,Chris-Janson,4,false,236320,1
Halfway To Crazy (feat. Rhett Akins),All In,Chris-Janson,5,false,191720,1
Bye Mom,All In,Chris-Janson,6,false,239840,1
Love Don't Sleep,All In,Chris-Janson,7,false,195546,1
The Reel Bass Pro,All In,Chris-Janson,8,false,213240,1
Too Far Gone,All In,Chris-Janson,9,false,190680,1
Flag On The Wall,All In,Chris-Janson,10,false,200360,1
All In,All In,Chris-Janson,11,false,180120,1
Here and Gone,All In,Chris-Janson,12,false,193013,1
Things You Can't Live Without (with Travis Tritt),All In,Chris-Janson,13,false,205226,1
Small Town Big Time,All In,Chris-Janson,14,false,206186,1
You Never Did,All In,Chris-Janson,15,false,210640,1
My American World,All In,Chris-Janson,16,false,229760,1
Good Vibes,Real Friends,Chris-Janson,1,false,165586,1
Check,Real Friends,Chris-Janson,2,false,163133,1
Done,Real Friends,Chris-Janson,3,false,220120,1
Normal People,Real Friends,Chris-Janson,4,false,176280,1
Say About Me,Real Friends,Chris-Janson,5,false,180053,1
Waitin' on 5,Real Friends,Chris-Janson,6,false,174453,1
Hawaii on Me,Real Friends,Chris-Janson,7,false,192280,1
Mine Does,Real Friends,Chris-Janson,8,false,193786,1
God's Gotta Be a Good Ole Boy,Real Friends,Chris-Janson,9,false,170533,1
Real Friends (feat. Blake Shelton),Real Friends,Chris-Janson,10,false,186160,1
Everybody's Going Through Something,Real Friends,Chris-Janson,11,false,167346,1
Beer Me,Real Friends,Chris-Janson,12,false,160253,1
Country USA,Real Friends,Chris-Janson,13,false,174440,1
Say About Me (feat. Offset),Real Friends,Chris-Janson,14,false,179026,1
Who's Your Farmer,EVERYBODY,Chris-Janson,1,false,170346,1
Everybody,EVERYBODY,Chris-Janson,2,false,172146,1
Name on It,EVERYBODY,Chris-Janson,3,false,162546,1
Eyes for Nobody,EVERYBODY,Chris-Janson,4,false,217840,1
Fix a Drink,EVERYBODY,Chris-Janson,5,false,188933,1
Out There,EVERYBODY,Chris-Janson,6,false,178813,1
Little Bit of Both,EVERYBODY,Chris-Janson,7,false,192653,1
Our World,EVERYBODY,Chris-Janson,8,false,183800,1
Bein' a Dad,EVERYBODY,Chris-Janson,9,false,225986,1
When You Like Me,EVERYBODY,Chris-Janson,10,false,177000,1
Redneck Life,EVERYBODY,Chris-Janson,11,false,166000,1
Drunk Girl,EVERYBODY,Chris-Janson,12,false,207266,1
Buy Me a Boat,Buy Me a Boat,Chris-Janson,1,false,179077,1
Power of Positive Drinkin',Buy Me a Boat,Chris-Janson,2,false,210920,1
Under the Sun,Buy Me a Boat,Chris-Janson,3,false,206093,1
Holdin' Her,Buy Me a Boat,Chris-Janson,4,false,244546,1
Messin' with Jesus (with Tim McGraw),Buy Me a Boat,Chris-Janson,5,false,186133,1
Right in the Middle,Buy Me a Boat,Chris-Janson,6,false,142466,1
Save a Little Sugar,Buy Me a Boat,Chris-Janson,7,false,181906,1
Back in My Drinkin' Days,Buy Me a Boat,Chris-Janson,8,false,163120,1
Where You Come In,Buy Me a Boat,Chris-Janson,9,false,197026,1
Yeah It Is,Buy Me a Boat,Chris-Janson,10,false,197786,1
White Trash,Buy Me a Boat,Chris-Janson,11,false,226880,1
Things You Can't Live Without (with Travis Tritt),Things You Can't Live Without (with Travis Tritt),Chris-Janson,1,false,205226,1
Bye Mom,Things You Can't Live Without (with Travis Tritt),Chris-Janson,2,false,239840,1
All In,Things You Can't Live Without (with Travis Tritt),Chris-Janson,3,false,180120,1
Cold Beer Truth,Things You Can't Live Without (with Travis Tritt),Chris-Janson,4,false,174626,1
Keys To The Country,Things You Can't Live Without (with Travis Tritt),Chris-Janson,5,false,175493,1
We Did It Anyway,Things You Can't Live Without (with Travis Tritt),Chris-Janson,6,false,163133,1
We Did It Anyway,We Did It Anyway,Chris-Janson,1,false,163133,1
Bye Mom,We Did It Anyway,Chris-Janson,2,false,239840,1
All In,We Did It Anyway,Chris-Janson,3,false,180120,1
Cold Beer Truth,We Did It Anyway,Chris-Janson,4,false,174626,1
Keys To The Country,We Did It Anyway,Chris-Janson,5,false,175493,1
Keys To The Country,Keys To The Country,Chris-Janson,1,false,175493,1
Bye Mom,Keys To The Country,Chris-Janson,2,false,239840,1
All In,Keys To The Country,Chris-Janson,3,false,180120,1
Cold Beer Truth,Keys To The Country,Chris-Janson,4,false,174626,1
Cold Beer Truth,Cold Beer Truth,Chris-Janson,1,false,174626,1
Bye Mom,Cold Beer Truth,Chris-Janson,2,false,239840,1
All In,Cold Beer Truth,Chris-Janson,3,false,180120,1
All In,All In,Chris-Janson,1,false,180120,1
Bye Mom,All In,Chris-Janson,2,false,239840,1
Bye Mom,Bye Mom,Chris-Janson,1,false,238280,1
Waitin' on 5 - Stripped Down Acoustic,Stripped Down Acoustics,Chris-Janson,1,false,176773,1
Done - Stripped Down Acoustic,Stripped Down Acoustics,Chris-Janson,2,false,225709,1
Beer Me - Stripped Down Acoustic,Stripped Down Acoustics,Chris-Janson,3,false,157650,1
